date,loc_grand_name,DayDeaMeRaA00S00,TotDeaMeRaA00S00,DayDeaMeRaA00S00_CF2,DayDeaMeRaA00S00_CF5,TotDeaMeRaA00S00_CF2,TotDeaMeRaA00S00_CF5,DayCasMeRaA00S00,TotCasMeRaA00S00,DayCasMeRaA00S00_CF2,DayCasMeRaA00S00_CF5,TotCasMeRaA00S00_CF2,TotCasMeRaA00S00_CF5,TotRecMeRaA00S00,DayRecMeRaA00S00,DayCfrMeRaA00S00,DayActMeRaA00S00,DayDeMMeRaA00S00,DayCaMMeRaA00S00,DayCbDMeRaA00S00,DayDeaMeRaA00multip,TotDeaMeRaA01S00,TotDeaLoRaA01S00,TotDeaUpRaA01S00,DayDeaMeRaA01S00,DayDeaLoRaA01S00,DayDeaUpRaA01S00,TotCasMeRaA01S00,TotCasLoRaA01S00,TotCasUpRaA01S00,DayCasMeRaA01S00,DayCasLoRaA01S00,DayCasUpRaA01S00,DayActMeRaA01S00,DayHosMeRaA01S00,DayVenMeRaA01S00,TotHosMeRaA01S00,DayCfrMeRaA01S00,DayCfrLoRaA01S00,DayCfrUpRaA01S00,DayDeMMeRaA01S00,DayCaMMeRaA01S00,DayCbDMeRaA01S00,DayDMuMeRaA01S00,DayBedMeSmA02S01,DayBedUpSmA02S01,DayBedLoSmA02S01,DayIcuMeSmA02S01,DayIcuUpSmA02S01,DayIcuLoSmA02S01,DayAdmMeSmA02S01,DayAdmUpSmA02S01,DayAdmLoSmA02S01,DayIcnMeSmA02S01,DayIcnUpSmA02S01,DayIcnLoSmA02S01,DayDeaMeRaA02S01,DayDeaLoRaA02S01,DayDeaUpRaA02S01,TotDeaMeRaA02S01,TotDeaLoRaA02S01,TotDeaUpRaA02S01,DayDeaMeSmA02S01,DayDeaLoSmA02S01,DayDeaUpSmA02S01,TotDeaMeSmA02S01,TotDeaLoSmA02S01,TotDeaUpSmA02S01,deaths_reported_mean,deaths_reported_lower,deaths_reported_upper,totdea_reported_mean,totdea_reported_lower,totdea_reported_upper,deaths_reported_mean_smoothed,deaths_reported_lower_smoothed,deaths_reported_upper_smoothed,totdea_reported_mean_smoothed,totdea_reported_lower_smoothed,totdea_reported_upper_smoothed,TotTesMeSmA02S01,DayINFMeRaA02S01,DayINFLoRaA02S01,DayINFUpRaA02S01,TotINFMeRaA02S01,TotINFUpRaA02S01,TotINFLoRaA02S01,DayDeaMeRaA02S02V04,DayDeaLoRaA02S02V04,DayDeaUpRaA02S02V04,TotDeaMeRaA02S02V04,TotDeaLoRaA02S02V04,TotDeaUpRaA02S02V04,DayDeaMeSmA02S02V04,DayDeaLoSmA02S02V04,DayDeaUpSmA02S02V04,TotDeaMeSmA02S02V04,TotDeaLoSmA02S02V04,TotDeaUpSmA02S02V04,TotTesMeSmA02S02V04,DayINFMeRaA02S02V04,DayINFLoRaA02S02V04,DayINFUpRaA02S02V04,TotINFMeRaA02S02V04,TotINFUpRaA02S02V04,TotINFLoRaA02S02V04,DayDeaMeRaA02S03V04,DayDeaLoRaA02S03V04,DayDeaUpRaA02S03V04,TotDeaMeRaA02S03V04,TotDeaLoRaA02S03V04,TotDeaUpRaA02S03V04,DayDeaMeSmA02S03V04,DayDeaLoSmA02S03V04,DayDeaUpSmA02S03V04,TotDeaMeSmA02S03V04,TotDeaLoSmA02S03V04,TotDeaUpSmA02S03V04,TotTesMeSmA02S03V04,DayINFMeRaA02S03V04,DayINFLoRaA02S03V04,DayINFUpRaA02S03V04,TotINFMeRaA02S03V04,TotINFUpRaA02S03V04,TotINFLoRaA02S03V04,deaths_mean_p100k_rate,deaths_lower_p100k_rate,deaths_upper_p100k_rate,totdea_mean_p100k_rate,totdea_lower_p100k_rate,totdea_upper_p100k_rate,deaths_mean_smoothed_p100k_rate,deaths_lower_smoothed_p100k_rate,deaths_upper_smoothed_p100k_rate,totdea_mean_smoothed_p100k_rate,totdea_lower_smoothed_p100k_rate,totdea_upper_smoothed_p100k_rate,deaths_reported_mean_p100k_rate,deaths_reported_lower_p100k_rate,deaths_reported_upper_p100k_rate,totdea_reported_mean_p100k_rate,totdea_reported_lower_p100k_rate,totdea_reported_upper_p100k_rate,deaths_reported_mean_smoothed_p1,deaths_reported_lower_smoothed_p,deaths_reported_upper_smoothed_p,totdea_reported_mean_smoothed_p1,totdea_reported_lower_smoothed_p,totdea_reported_upper_smoothed_p,confirmed_infections_p100k_rate,est_infections_mean_p100k_rate,est_infections_lower_p100k_rate,est_infections_upper_p100k_rate,DayIFRMeRaA02S01,DayIFRLoRaA02S01,DayIFRUpRaA02S01,DayIFRMeRaA02S02V04,DayIFRLoRaA02S02V04,DayIFRUpRaA02S02V04,DayIFRMeRaA02S03V04,DayIFRLoRaA02S03V04,DayIFRUpRaA02S03V04,DayDeMMeSmA02S01,DayCaMMeRaA02S01,DayIbDMeRaA02S01,DayDMuMeRaA02S01,TotDeaMeRaA03S01,TotDeaLoRaA03S01,TotDeaUpRaA03S01,TotDeaMeRaA03S02,TotDeaLoRaA03S02,TotDeaUpRaA03S02,TotDeaMeRaA03S03,TotDeaLoRaA03S03,TotDeaUpRaA03S03,TotDeaMeRaA03S04,TotDeaLoRaA03S04,TotDeaUpRaA03S04,TotDeaMeRaA03S05,TotDeaLoRaA03S05,TotDeaUpRaA03S05,TotDeaMeRaA03S06,TotDeaLoRaA03S06,TotDeaUpRaA03S06,DayDeaMeRaA03S01,DayDeaLoRaA03S01,DayDeaUpRaA03S01,DayDeaMeRaA03S02,DayDeaLoRaA03S02,DayDeaUpRaA03S02,DayDeaMeRaA03S03,DayDeaLoRaA03S03,DayDeaUpRaA03S03,DayDeaMeRaA03S04,DayDeaLoRaA03S04,DayDeaUpRaA03S04,DayDeaMeRaA03S05,DayDeaLoRaA03S05,DayDeaUpRaA03S05,DayDeaMeRaA03S06,DayDeaLoRaA03S06,DayDeaUpRaA03S06,TotINFMeRaA03S01,TotINFLoRaA03S01,TotINFUpRaA03S01,TotINFMeRaA03S02,TotINFLoRaA03S02,TotINFUpRaA03S02,TotINFMeRaA03S03,TotINFLoRaA03S03,TotINFUpRaA03S03,TotINFMeRaA03S04,TotINFLoRaA03S04,TotINFUpRaA03S04,TotINFMeRaA03S05,TotINFLoRaA03S05,TotINFUpRaA03S05,TotINFMeRaA03S06,TotINFLoRaA03S06,TotINFUpRaA03S06,DayINFMeRaA03S01,DayINFLoRaA03S01,DayINFUpRaA03S01,DayINFMeRaA03S02,DayINFLoRaA03S02,DayINFUpRaA03S02,DayINFMeRaA03S03,DayINFLoRaA03S03,DayINFUpRaA03S03,DayINFMeRaA03S04,DayINFLoRaA03S04,DayINFUpRaA03S04,DayINFMeRaA03S05,DayINFLoRaA03S05,DayINFUpRaA03S05,DayINFMeRaA03S06,DayINFLoRaA03S06,DayINFUpRaA03S06,DayHodLoRaA03S01,DayHodMeRaA03S01,DayHodUpRaA03S01,DayHodLoRaA03S02,DayHodMeRaA03S02,DayHodUpRaA03S02,DayHodLoRaA03S03,DayHodMeRaA03S03,DayHodUpRaA03S03,DayHodLoRaA03S04,DayHodMeRaA03S04,DayHodUpRaA03S04,DayHodLoRaA03S05,DayHodMeRaA03S05,DayHodUpRaA03S05,DayHodLoRaA03S06,DayHodMeRaA03S06,DayHodUpRaA03S06,DayHoiLoRaA03S01,DayHoiMeRaA03S01,DayHoiUpRaA03S01,DayHoiLoRaA03S02,DayHoiMeRaA03S02,DayHoiUpRaA03S02,DayHoiLoRaA03S03,DayHoiMeRaA03S03,DayHoiUpRaA03S03,DayHoiLoRaA03S04,DayHoiMeRaA03S04,DayHoiUpRaA03S04,DayHoiLoRaA03S05,DayHoiMeRaA03S05,DayHoiUpRaA03S05,DayHoiLoRaA03S06,DayHoiMeRaA03S06,DayHoiUpRaA03S06,DayIcdLoRaA03S01,DayIcdMeRaA03S01,DayIcdUpRaA03S01,DayIcdLoRaA03S02,DayIcdMeRaA03S02,DayIcdUpRaA03S02,DayIcdLoRaA03S03,DayIcdMeRaA03S03,DayIcdUpRaA03S03,DayIcdLoRaA03S04,DayIcdMeRaA03S04,DayIcdUpRaA03S04,DayIcdLoRaA03S05,DayIcdMeRaA03S05,DayIcdUpRaA03S05,DayIcdLoRaA03S06,DayIcdMeRaA03S06,DayIcdUpRaA03S06,DayIciLoRaA03S01,DayIciMeRaA03S01,DayIciUpRaA03S01,DayIciLoRaA03S02,DayIciMeRaA03S02,DayIciUpRaA03S02,DayIciLoRaA03S03,DayIciMeRaA03S03,DayIciUpRaA03S03,DayIciLoRaA03S04,DayIciMeRaA03S04,DayIciUpRaA03S04,DayIciLoRaA03S05,DayIciMeRaA03S05,DayIciUpRaA03S05,DayIciLoRaA03S06,DayIciMeRaA03S06,DayIciUpRaA03S06,DayPreLoRaA03S01,DayPreMeRaA03S01,DayPreUpRaA03S01,DayPreLoRaA03S02,DayPreMeRaA03S02,DayPreUpRaA03S02,DayPreLoRaA03S03,DayPreMeRaA03S03,DayPreUpRaA03S03,DayPreLoRaA03S04,DayPreMeRaA03S04,DayPreUpRaA03S04,DayPreLoRaA03S05,DayPreMeRaA03S05,DayPreUpRaA03S05,DayPreLoRaA03S06,DayPreMeRaA03S06,DayPreUpRaA03S06,DayRefLoRaA03S01,DayRefMeRaA03S01,DayRefUpRaA03S01,DayRefLoRaA03S02,DayRefMeRaA03S02,DayRefUpRaA03S02,DayRefLoRaA03S03,DayRefMeRaA03S03,DayRefUpRaA03S03,DayRefLoRaA03S04,DayRefMeRaA03S04,DayRefUpRaA03S04,DayRefLoRaA03S05,DayRefMeRaA03S05,DayRefUpRaA03S05,DayRefLoRaA03S06,DayRefMeRaA03S06,DayRefUpRaA03S06,DayRttLoRaA03S01,DayRttMeRaA03S01,DayRttUpRaA03S01,DayRttLoRaA03S02,DayRttMeRaA03S02,DayRttUpRaA03S02,DayRttLoRaA03S03,DayRttMeRaA03S03,DayRttUpRaA03S03,DayRttLoRaA03S04,DayRttMeRaA03S04,DayRttUpRaA03S04,DayRttLoRaA03S05,DayRttMeRaA03S05,DayRttUpRaA03S05,DayRttLoRaA03S06,DayRttMeRaA03S06,DayRttUpRaA03S06,DayIFRMeRaA03S01,DayIFRLoRaA03S01,DayIFRUpRaA03S01,DayIFRMeRaA03S02,DayIFRLoRaA03S02,DayIFRUpRaA03S02,DayIFRMeRaA03S03,DayIFRLoRaA03S03,DayIFRUpRaA03S03,DayIFRMeRaA03S04,DayIFRLoRaA03S04,DayIFRUpRaA03S04,DayIFRMeRaA03S05,DayIFRLoRaA03S05,DayIFRUpRaA03S05,DayIFRMeRaA03S06,DayIFRLoRaA03S06,DayIFRUpRaA03S06,DayDeMMeRaA03S02,DayCaMMeRaA03S02,DayIbDMeRaA03S02,DayDMuMeRaA03S02,TotDeaLoRaA04S00,TotDeaMeRaA04S00,TotDeaUpRaA04S00,DayDeaLoRaA04S00,DayDeaMeRaA04S00,DayDeaUpRaA04S00,TotCasLoRaA04S00,TotCasMeRaA04S00,TotCasUpRaA04S00,DayCasLoRaA04S00,DayCasMeRaA04S00,DayCasUpRaA04S00,DayCfrMeRaA04S00,DayCfrLoRaA04S00,DayCfrUpRaA04S00,DayDeMMeRaA04S00,DayCaMMeRaA04S00,DayCbDMeRaA04S00,DayDMuMeRaA04S00,TotCasUpRaA05S00,TotDeaMeRaA05S00,TotDeaLoRaA05S00,TotDeaUpRaA05S00,TotCasMeRaA05S00,TotCasLoRaA05S00,DayDeaMeRaA05S00,DayDeaLoRaA05S00,DayDeaUpRaA05S00,DayCasMeRaA05S00,DayCasLoRaA05S00,DayCasUpRaA05S00,DayCfrMeRaA05S00,DayCfrLoRaA05S00,DayCfrUpRaA05S00,DayDeMMeRaA05S00,DayCaMMeRaA05S00,DayCbDMeRaA05S00,DayDMuMeRaA05S00,DayCTDMeRaA00S00,TotCTDMeRaA00S00,DayCTDMeRaA01S00,TotCTDMeRaA01S00,DayITDMeRaA02S01,TotITDMeRaA02S01,DayITDMeRaA02S02,TotITDMeRaA02S02,DayITDMeRaA02S03,TotITDMeRaA02S03,DayITDMeRaA03S01,TotITDMeRaA03S01,DayITDMeRaA03S02,TotITDMeRaA03S02,DayITDMeRaA03S03,TotITDMeRaA03S03,DayCTDMeRaA04S00,TotCTDMeRaA04S00,DayCTDMeRaA05S00,TotCTDMeRaA05S00,DayDERMeRaA00S00,DayDERMeRaA01S00,DayDERMeRaA02S01,DayDERMeRaA02S02,DayDERMeRaA02S03,DayDERMeRaA03S01,DayDERMeRaA03S02,DayDERMeRaA03S03,DayDERMeRaA04S00,DayDERMeRaA05S00,DayCERMeRaA00S00,DayCERMeRaA01S00,DayIERMeRaA02S01,DayIERMeRaA02S02,DayIERMeRaA02S03,DayIERMeRaA03S01,DayIERMeRaA03S02,DayIERMeRaA03S03,DayCERMeRaA04S00,DayCERMeRaA05S00,TotDERMeRaA00S00,TotDERMeRaA01S00,TotDERMeRaA02S01,TotDERMeRaA02S02,TotDERMeRaA02S03,TotDERMeRaA03S01,TotDERMeRaA03S02,TotDERMeRaA03S03,TotDERMeRaA04S00,TotDERMeRaA05S00,TotCERMeRaA00S00,TotCERMeRaA01S00,TotIERMeRaA02S01,TotIERMeRaA02S02,TotIERMeRaA02S03,TotIERMeRaA03S01,TotIERMeRaA03S02,TotIERMeRaA03S03,TotCERMeRaA04S00,TotCERMeRaA05S00
01Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Jan2020,Afghanistan,,,,,,,,,,,,,,,,,9.0487804,222.62602,24.602877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
